X,Y,ObjectId,tid,stanoviste_ogc_fid,typ_odpad_separovany,komodita_odpad_separovany,objem,cyklus_vyvozu,majitel,vyvoz_1,vyvoz_2,vyvoz_3,vyvoz_4,vyvoz_5,vyvoz_6,vyvoz_7,vyvoz_1_zacatek,vyvoz_2_zacatek,vyvoz_3_zacatek,vyvoz_4_zacatek,vyvoz_5_zacatek,vyvoz_6_zacatek,vyvoz_7_zacatek,vyvoz_1_interval,vyvoz_2_interval,vyvoz_3_interval,vyvoz_4_interval,vyvoz_5_interval,vyvoz_6_interval,vyvoz_7_interval,nazev,ulice,cp,verejnost,datum_exportu,GlobalID
1848727.356,6308979.555,8543,21401,9890,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2019/01/17 00:00:00+00,,,,,,,7,,,,Lidická 5 - v domě,Lidická,692,N,2023/05/16 00:00:00+00,{64404B98-8EED-4BA9-9737-14DCD0EBDD9B}
1843888.309,6303571.625,8544,11532,3548,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Vltavská 3,Dunajská,684,A,2023/05/16 00:00:00+00,{78729500-9617-4533-8C39-9364FEB0670B}
1845173.804,6303573.345,8545,10471,3637,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Dlouhá x Hraničky,Hraničky,239,A,2023/05/16 00:00:00+00,{D9412B8D-33D6-41F4-A7CC-9BB9B5D6B774}
1842894.426,6305102.291,8546,16249,2905,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Koniklecová 2,Koniklecová,443,A,2023/05/16 00:00:00+00,{E2D40487-26FC-4BA7-8590-AB1B18BE5034}
1848026.611,6310017.934,8547,16735,6963,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kotlářská 22 - v domě,Kotlářská,663,N,2023/05/16 00:00:00+00,{6C4A7338-6F9B-4200-9FE6-14EF127D89CF}
1844524.511,6302774.944,8548,10330,4653,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,U Leskavy 25,U Leskavy,781,A,2023/05/16 00:00:00+00,{8660892F-AC2A-47A4-BE2B-47702D84DCAE}
1845365.964,6304193.461,8549,11405,2506,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Pod nemocnicí 7,Pod nemocnicí,494,A,2023/05/16 00:00:00+00,{E96CA67B-05F4-4823-BC5C-C704E67E06F2}
1843374.914,6305459.24,8550,10622,2879,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kamínky 28,Kamínky,308,A,2023/05/16 00:00:00+00,{728DD7F0-CC87-45A1-A055-AC8246910B32}
1842380.709,6303484.334,8551,10699,2966,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kyjevská 17,,356,A,2023/05/16 00:00:00+00,{7F03AD97-8B8E-4147-ADA4-65DD4570E6D0}
1842683.12,6305278.167,8552,15679,6249,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Koniklecova 8,Koniklecová,450,A,2023/05/16 00:00:00+00,{C9B0805A-B1CB-4513-A73B-1E4E2FEBA131}
1843415.735,6303371.864,8553,11039,3434,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,ulice Kosmonautů 4,,190,A,2023/05/16 00:00:00+00,{83CE6A18-3EC4-417A-B29A-D2EA74D62389}
1843340.417,6310052.813,8554,21378,9850,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2023/03/06 00:00:00+00,,,2023/03/09 00:00:00+00,,,,7,,,7,,,,Veslařská 125,Veslařská,968,A,2023/05/16 00:00:00+00,{A0322683-5428-4868-A4AA-5FD856DEB811}
1845286.014,6302930.358,8555,11114,3568,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Vyhlídalova 2,Spodní,727,A,2023/05/16 00:00:00+00,{6AE30A1A-2A47-46CE-8B67-B5116CED1A8F}
1842988.625,6304573.291,8556,16244,6652,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,"Svážná 5,7",Svážná,395,A,2023/05/16 00:00:00+00,{B8FFEE4D-71ED-4703-86CF-9299795C0950}
1842663.327,6304688.246,8557,16284,2901,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Svážná 32,,507,A,2023/05/16 00:00:00+00,{62C2780D-2320-47B6-BB47-E8ACCEFECD80}
1850327.006,6311492.086,8558,18197,2545,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Krkoškova x Mathonova,Krkoškova,778,A,2023/05/16 00:00:00+00,{1C9B03D6-54B1-4ED4-BBFC-816DAD9D0E53}
1843483.117,6309638.984,8559,11519,3786,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2023/03/06 00:00:00+00,,,2023/03/09 00:00:00+00,,,,7,,,7,,,,Veslařská 128,,596,A,2023/05/16 00:00:00+00,{E067ABDC-C17A-42D0-B0B1-7E8B7AA054A7}
1842214.409,6305395.652,8560,16246,6653,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2019/03/13 00:00:00+00,,,2019/03/13 00:00:00+00,,,,7,,,7,,,Plachty 2,Plachty,512,A,2023/05/16 00:00:00+00,{BBB4A9AD-CF15-4176-A383-6B49793A21D9}
1848984.259,6307474.688,8561,16707,3620,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kapucínské nám. 10 - v domě,Kapucínské náměstí,312,N,2023/05/16 00:00:00+00,{B75C073C-5ACD-44BD-AC7C-5C05E564561B}
1848984.259,6307474.688,8562,10624,3620,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kapucínské nám. 10 - v domě,Kapucínské náměstí,312,N,2023/05/16 00:00:00+00,{D7191F4A-F473-45E4-900A-7A8FA6AB63CF}
1837901.914,6312271.866,8563,16014,6481,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2019/12/10 00:00:00+00,,,2019/12/13 00:00:00+00,,,,7,,,7,,,Ečerova 11,Ečerova,959,A,2023/05/16 00:00:00+00,{E63CA9AB-0325-4D84-8B5E-D0DB2E0FCD00}
1856435.028,6310347.572,8564,11555,2440,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,,,7,,,7,,,,Zikova 22,Zikova,2113,A,2023/05/16 00:00:00+00,{0F11EE5F-5181-4579-BEAB-79C4644F69BD}
1847158.352,6305377.771,8565,11263,2629,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/03/18 00:00:00+00,,,2019/03/21 00:00:00+00,,,,7,,,7,,,,Jílová 28,Jílová,136,A,2023/05/16 00:00:00+00,{0E36B351-5EC1-4B77-BC02-6AA1388B7DCB}
1843800.177,6306059.808,8566,17480,2882,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kluchova 1,Kluchova,1,A,2023/05/16 00:00:00+00,{B010D142-93B6-4E85-A1B1-291DC94FDB5E}
1848114.765,6310121.326,8567,16742,6966,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kotlářská 37 - v domě,Kotlářská,790,N,2023/05/16 00:00:00+00,{D0FF2E33-5AE4-4CC7-B471-BAC0A75FEFE3}
1843172.424,6304757.669,8568,10804,2887,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Oblá 43,Oblá,472,A,2023/05/16 00:00:00+00,{D079987E-A5A6-4724-9D37-9A8213F2ACDF}
1844837.474,6304132.164,8569,20659,4872,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Okrouhlá 17,Okrouhlá,426,A,2023/05/16 00:00:00+00,{BE00FBB1-7224-4A9C-B401-DA5A2C624522}
1842637.133,6310909.108,8570,15379,3798,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2023/03/06 00:00:00+00,,,2023/03/09 00:00:00+00,,,,7,,,7,,,,Optátova 42,Optátova,887,A,2023/05/16 00:00:00+00,{DB35049B-9EF4-4CEC-A83E-2D6A05ED990A}
1844628.962,6303744.285,8571,19438,3883,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Okrouhlá 10a,Okrouhlá,712,A,2023/05/16 00:00:00+00,{28AA4C17-3F79-4B26-A534-AA2D3445BC27}
1844802.131,6303090.56,8572,10949,4028,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Souhrady 8,Žlíbek,485,A,2023/05/16 00:00:00+00,{01166DA6-DC4C-4E29-A30B-7E1559B5BBA6}
1848624.731,6307559.703,8573,10961,3517,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Starobrněnská 15 - v domě,Starobrněnská,285,N,2023/05/16 00:00:00+00,{F75C4C04-CD33-4AA4-A22C-AB9CC2FF039D}
1848668.88,6307318.321,8574,16870,3610,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/01/14 00:00:00+00,,,,,,,7,,,,,,,Petrov 8 - v domě,Petrov,269,N,2023/05/16 00:00:00+00,{21B9E0EC-A951-4507-A26C-94243DA145EC}
1843367.367,6303411.823,8575,19008,2982,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,U hřiště 13,,190,A,2023/05/16 00:00:00+00,{D63DEF6A-4421-453D-9552-B0274ED987E1}
1847503.921,6310401.315,8576,15161,2633,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,A,A,N,N,N,2021/02/08 00:00:00+00,,2021/04/07 00:00:00+00,2021/02/11 00:00:00+00,,,,7,,7,7,,,,Klatovská 2,Hrnčířská,194,A,2023/05/16 00:00:00+00,{0D35D4C3-04BE-41BC-85E7-DB244E9A89C0}
1845741.968,6304262.2,8577,11504,3884,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Uzbecká 14,Uzbecká,560,A,2023/05/16 00:00:00+00,{D9447CDC-A83D-4F06-B967-8DC989F74C17}
1849010.597,6307460.261,8578,16712,6956,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kapucínské nám. 12 - v domě,Kapucínské náměstí,310,N,2023/05/16 00:00:00+00,{6DBBF30E-B99B-4590-B2C7-4FB5B07A7D9E}
1843800.177,6306059.808,8579,10639,2882,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kluchova 1,Kluchova,1,A,2023/05/16 00:00:00+00,{6CF4EDDE-4D61-40D0-A555-C09CD5C26EC4}
1848192.065,6310083.278,8580,16740,6965,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kotlářská 32 - v domě,Kotlářská,667,N,2023/05/16 00:00:00+00,{F395EF39-EC2C-400F-83E0-B0D3E46E8127}
1853018.589,6308047.258,8581,19419,8609,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,N,A,N,N,A,N,A,,2023/04/25 00:00:00+00,,,2023/04/14 00:00:00+00,,2023/04/30 00:00:00+00,,7,,,7,,7,Otakara Ševčíka x Táborská,Otakara Ševčíka,900,A,2023/05/16 00:00:00+00,{B9E270F9-2D46-4A00-851F-6920C25BDE1B}
1843714.784,6303627.98,8582,10478,2953,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Dunajská 11,Dunajská,188,A,2023/05/16 00:00:00+00,{D3D749A8-D58A-4659-95DE-B2803C7996B0}
1848660.998,6309550.915,8583,15618,6189,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/16 00:00:00+00,,,2021/02/12 00:00:00+00,,,,7,,,7,,,Lužánecká 2,Lidická,1879,A,2023/05/16 00:00:00+00,{E93F1A10-ED6D-4546-BF61-1E07D7439A9D}
1843270.285,6304448.887,8584,10810,3140,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Oblá - SSO,Svážná,503,A,2023/05/16 00:00:00+00,{F5254BC5-8834-4CC1-83CA-539598CE8341}
1842931.807,6304848.464,8585,16288,2888,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Oblá 34,Oblá,411,A,2023/05/16 00:00:00+00,{81C9E78B-8C13-4F68-B97A-790CBEC66A7C}
1843595.939,6303831.782,8586,10813,2979,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Oderská 9,Oderská,204,A,2023/05/16 00:00:00+00,{35DEB88C-7899-4AEA-9A4A-202DC51DA379}
1846268.464,6303755.352,8587,11036,3565,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Ukrajinská 19,Ukrajinská,545,A,2023/05/16 00:00:00+00,{DFDE9DFF-0E98-489E-8600-6CF58DAA548E}
1842909.243,6304645.965,8588,10968,2900,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Svážná 16,Svážná,379,A,2023/05/16 00:00:00+00,{E3C717B1-EF79-4FBE-9AAD-CE92DFEF8D19}
1850746.981,6313300.408,8589,13436,2602,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Šrámkova  14,Šrámkova,431,A,2023/05/16 00:00:00+00,{D0918466-9582-4376-89C6-0D8F9A7618DD}
1846911.112,6308850.026,8590,16672,6942,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,A,N,N,N,N,N,N,2020/09/14 00:00:00+00,,,,,,,7,,,,,,,"Grohova 45,47 - v domě",Grohova,534,N,2023/05/16 00:00:00+00,{561214DD-0E92-460F-9EDD-1A7E2F410000}
1848652.282,6308348.728,8591,10944,3601,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Solniční 3 - v domě,Solniční,630,N,2023/05/16 00:00:00+00,{95F1F2EB-1612-4E56-BDBF-57C818D7A25B}
1843489.318,6305380.581,8592,11500,3546,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Úpatní 44,Úpatní,189,A,2023/05/16 00:00:00+00,{E4CB6079-59FD-477F-A9CD-DF39A3581666}
1842637.133,6310909.108,8593,11385,3798,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2023/03/06 00:00:00+00,,,2023/03/09 00:00:00+00,,,,7,,,7,,,,Optátova 42,Optátova,887,A,2023/05/16 00:00:00+00,{0CE474F6-C6CD-42DE-AF1E-2ABE0D249E95}
1848594.908,6308376.853,8594,16883,3515,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Solniční 6 - v domě,Solniční,640,N,2023/05/16 00:00:00+00,{F978ED77-B7EC-4BF7-B8CF-D1394D5A3883}
1843869.885,6303953.912,8595,11095,4005,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Vltavská 9,Vltavská,214,A,2023/05/16 00:00:00+00,{872DF3AB-09FB-4B95-8D74-67F4F9888FE1}
1848694.75,6309485.405,8596,16780,6984,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2019/01/17 00:00:00+00,,,,,,,7,,,,Lidická 42 - v domě,Lidická,1876,N,2023/05/16 00:00:00+00,{ED58BD30-4AFB-4758-84A8-3AECF19ABDF5}
1843292.983,6305214.427,8597,10620,2878,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kamínky 14,Kamínky,301,A,2023/05/16 00:00:00+00,{F2B0F4C8-ED2D-4785-9CEC-8887DE75C272}
1851686.117,6306166.915,8598,16397,6769,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2023/03/06 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/01/12 00:00:00+00,,7,,,7,,7,,Řehořova x E.Krásnohorské,Řehořova,1124,A,2023/05/16 00:00:00+00,{7E69A1F9-BF72-4713-A465-869EFD6FD805}
1843974.815,6303810.669,8599,21057,2978,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Mikuláškovo nám. 13,Vltavská,610,A,2023/05/16 00:00:00+00,{2A88AE9C-A963-4F42-9E21-2112041BA8E9}
1847186.46,6310647.199,8600,10670,2635,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,6x týdně,SAKO,A,A,A,A,A,N,A,2021/02/08 00:00:00+00,2021/01/05 00:00:00+00,2021/02/03 00:00:00+00,2021/02/11 00:00:00+00,2021/01/08 00:00:00+00,,2021/01/10 00:00:00+00,7,7,7,7,7,,7,Kounicova 67,Kounicova,507,A,2023/05/16 00:00:00+00,{7FF44981-C582-43EF-B75B-6ABB0484C05A}
1842507.257,6304857.965,8601,10809,2891,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Oblá 79,Oblá,460,A,2023/05/16 00:00:00+00,{71CAA917-434F-4AB9-ADDB-EC896FE7A8D0}
1842784.164,6304896.279,8602,11371,2889,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Oblá 69,Oblá,414,A,2023/05/16 00:00:00+00,{40FB406E-35FE-4890-BDB2-0117B417057C}
1843597.264,6304922.929,8603,11367,3887,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Oblá 2,Oblá,281,A,2023/05/16 00:00:00+00,{DA3D3A3A-744D-425B-BFFC-39A03DE21818}
1845582.447,6308432.202,8604,18577,8089,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/01/14 00:00:00+00,,,,,,,7,,,,,,,Bohuslava Martinů 9 - v domě,Bohuslava Martinů,708,N,2023/05/16 00:00:00+00,{2E3F041A-1D2D-4012-B2B8-F80CC3A22B8B}
1847264.084,6306325.781,8605,18880,8260,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2019/01/17 00:00:00+00,,,,,,,7,,,,Kamenná 4a - v domě,Kamenná,175,N,2023/05/16 00:00:00+00,{A21999C9-1800-4D99-B0DA-A1CAC1879D08}
1842683.12,6305278.167,8606,16251,6249,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Koniklecova 8,Koniklecová,450,A,2023/05/16 00:00:00+00,{404D642D-9E70-4AB7-8F31-0C38BEB37263}
1845533.789,6304436.491,8607,19901,8930,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Jihlavská 14 -18,Jihlavská,413,A,2023/05/16 00:00:00+00,{9A73DDCF-22BA-406C-B3C1-6EB1C54C8220}
1849161.101,6307453.652,8608,19306,8543,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Josefská 23 - v domě,Josefská,424,N,2023/05/16 00:00:00+00,{0E138A07-44E2-4D77-96CC-46BC750825C4}
1849143.312,6307450.875,8609,14660,5631,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Josefská 25 - v domě,Josefská,425,N,2023/05/16 00:00:00+00,{F3417B5C-AEA6-47B6-8B86-FCD3693632FC}
1848559.642,6308356.07,8610,10947,3516,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Solniční 8 - v domě,Solniční,145,N,2023/05/16 00:00:00+00,{F943FEA4-7409-429D-8AF7-C98CB63E6D98}
1848594.908,6308376.853,8611,10946,3515,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Solniční 6 - v domě,Solniční,640,N,2023/05/16 00:00:00+00,{A05A29BB-8BF9-4521-BAD1-A7EA015C61C1}
1848624.486,6308334.333,8612,16885,3514,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Solniční 3a - v domě,Solniční,636,N,2023/05/16 00:00:00+00,{716ED886-CF7B-431B-823E-55D1DC8012C7}
1848401.323,6309159.617,8613,16600,6910,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Antonínská 12 - v domě,Antonínská,559,N,2023/05/16 00:00:00+00,{A2B7A483-0154-4F55-8914-F1110C12BEB0}
1847683.424,6310396.271,8614,19300,8540,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2019/01/17 00:00:00+00,,,,,,,7,,,,Hrnčířská 37 - v domě,Hrnčířská,898,N,2023/05/16 00:00:00+00,{74381E15-7E57-4289-9890-CA947378FB4B}
